10 MM - II,20 MM - II,CEMENT OPC GRADE 43,CEMENT OPC GRADE 53,CEMENT PPC,CRUSHED STONE SAND II,FLY ASH,GGBS,GRADE,NATURAL SAND-COARSE,NATURAL SAND-FINE,RMC ADMX - HIGH PC,RMC ADMX - MID PC,SLUMP / FLOW,WATER,W/C,BLEND_OPC+GGBS,BLEND_OPC+PFA,BLEND_OPC+PFA+GGBS,BLEND_PPC,BLEND_PPC+GGBS,BLEND_PPC+PFA,BLEND_PPC+PFA+GGBS,DISTANCE_Medium,DISTANCE_Short,SPECIFIED SLUMP_175,SPECIFIED SLUMP_225,SPECIFIED SLUMP_25 ± 15,SPECIFIED SLUMP_75
683.143,465.143,280.0,0.0,0.0,0.0,118.857,0.0,30,731.429,0.0,0.0,2.163,125,102.006,0.255745793605227,0,1,0,0,0,0,0,1,0,0,0,0,0
670.833,466.667,280.167,0.0,0.0,0.0,122.0,0.0,30,755.667,0.0,0.0,2.1,125,108.765,0.2704473514733929,0,1,0,0,0,0,0,1,0,0,0,0,0
670.286,460.286,0.0,0.0,299.714,0.0,59.714,0.0,25,755.143,0.0,1.627,0.0,125,129.031,0.3589898394115094,0,0,0,0,0,1,0,1,0,0,0,0,0
430.667,633.0,279.333,0.0,0.0,0.0,119.0,0.0,30,688.667,0.0,1.913,0.0,125,116.853,0.2933550572008847,0,1,0,0,0,0,0,1,0,0,0,0,0
669.5,448.333,279.667,0.0,0.0,0.0,90.0,0.0,25,786.167,0.0,0.0,2.13,125,109.563,0.2963829608810091,0,1,0,0,0,0,0,1,0,0,0,0,0
674.333,457.667,279.667,0.0,0.0,0.0,120.667,0.0,30,728.0,0.0,0.0,2.147,125,108.727,0.271590721747341,0,1,0,0,0,0,0,1,0,0,0,0,0
432.5,634.0,279.75,0.0,0.0,0.0,122.75,0.0,30,732.75,0.0,1.848,0.0,125,129.873,0.3226658385093167,0,1,0,0,0,0,0,1,0,0,0,0,0
666.714,450.571,279.857,0.0,0.0,0.0,89.571,0.0,25,781.429,0.0,0.0,1.591,125,122.884,0.3326331517914181,0,1,0,0,0,0,0,1,0,0,0,0,0
664.571,444.571,280.286,0.0,0.0,0.0,89.571,0.0,25,772.0,0.0,0.0,1.984,125,130.057,0.3516413100198185,0,1,0,0,0,0,0,1,0,0,0,0,0
575.0,577.5,0.0,0.0,377.333,0.0,0.0,0.0,25,796.5,0.0,1.855,0.0,125,103.347,0.2738880511378543,0,0,0,1,0,0,0,1,0,0,0,0,0
660.143,446.857,280.0,0.0,0.0,0.0,89.571,0.0,25,748.143,0.0,0.0,2.129,125,148.014,0.4005022039066918,0,1,0,0,0,0,0,1,0,0,0,0,0
663.857,446.429,203.286,0.0,0.0,0.0,136.571,0.0,25,808.0,0.0,0.0,2.051,125,102.187,0.300676460982119,0,1,0,0,0,0,0,1,0,0,0,0,0
670.889,482.667,279.111,0.0,0.0,0.0,111.111,0.0,30,706.667,0.0,0.0,2.113,125,144.529,0.3703763498726366,0,1,0,0,0,0,0,1,0,0,0,0,0
663.714,443.429,280.143,0.0,0.0,0.0,90.143,0.0,25,771.143,0.0,0.0,1.731,125,126.114,0.340585385350783,0,1,0,0,0,0,0,1,0,0,0,0,0
662.667,461.667,0.0,0.0,301.0,0.0,59.333,0.0,25,745.667,0.0,0.0,1.993,125,139.33,0.3866701079279445,0,0,0,0,0,1,0,1,0,0,0,0,0
433.6,635.6,280.0,0.0,0.0,0.0,120.0,0.0,30,686.6,0.0,1.874,0.0,125,139.296,0.34824,0,1,0,0,0,0,0,1,0,0,0,0,0
662.429,443.429,280.286,0.0,0.0,0.0,90.0,0.0,25,755.143,0.0,0.0,1.449,125,141.304,0.3816077302409489,0,1,0,0,0,0,0,1,0,0,0,0,0
670.143,459.857,280.0,0.0,0.0,0.0,120.429,0.0,30,721.143,0.0,0.0,1.63,125,127.906,0.3194224194551344,0,1,0,0,0,0,0,1,0,0,0,0,0
666.286,465.429,279.143,0.0,0.0,0.0,120.0,0.0,30,711.143,0.0,0.0,2.169,125,123.474,0.309347777613537,0,1,0,0,0,0,0,1,0,0,0,0,0
660.714,446.429,204.143,0.0,0.0,0.0,136.143,0.0,25,775.857,0.0,0.0,2.043,125,141.121,0.4147129179572477,0,1,0,0,0,0,0,1,0,0,0,0,0
661.0,474.429,0.0,0.0,300.286,0.0,60.143,0.0,25,737.143,0.0,0.0,1.903,125,148.397,0.4117232520135727,0,0,0,0,0,1,0,1,0,0,0,0,0
675.286,452.429,0.0,0.0,240.714,0.0,110.571,0.0,25,756.143,0.0,0.0,1.936,125,133.979,0.3813968714861153,0,0,0,0,0,1,0,1,0,0,0,0,0
674.143,460.571,280.143,0.0,0.0,0.0,120.143,0.0,30,714.286,0.0,0.0,1.596,125,137.896,0.3444936870137851,0,1,0,0,0,0,0,1,0,0,0,0,0
671.111,461.111,279.778,0.0,0.0,0.0,119.556,0.0,30,730.222,0.0,0.0,2.178,125,116.12,0.2907841556191058,0,1,0,0,0,0,0,1,0,0,0,0,0
662.286,475.429,278.286,0.0,0.0,0.0,120.0,0.0,30,687.429,0.0,0.0,2.157,125,142.02,0.3565779364577213,0,1,0,0,0,0,0,1,0,0,0,0,0
660.571,449.429,280.143,0.0,0.0,0.0,90.286,0.0,25,753.857,0.0,0.0,1.429,125,141.227,0.3812525477216957,0,1,0,0,0,0,0,1,0,0,0,0,0
669.4,461.6,0.0,0.0,301.4,0.0,60.0,0.0,25,739.4,0.0,0.0,1.268,125,144.528,0.3999114554510238,0,0,0,0,0,1,0,1,0,0,0,0,0
671.429,461.143,0.0,0.0,300.286,0.0,60.143,0.0,25,767.286,0.0,0.0,1.829,125,114.356,0.3172774665745542,0,0,0,0,0,1,0,1,0,0,0,0,0
674.0,470.0,0.0,0.0,300.333,0.0,59.667,0.0,25,764.333,0.0,0.0,1.957,125,114.823,0.3189527777777778,0,0,0,0,0,1,0,1,0,0,0,0,0
676.333,452.667,0.0,0.0,240.0,0.0,109.5,0.0,25,762.833,0.0,0.0,1.898,125,139.212,0.3983175965665235,0,0,0,0,0,1,0,1,0,0,0,0,0
661.571,467.286,0.0,0.0,299.714,0.0,60.143,0.0,25,738.0,0.0,0.0,1.93,125,141.071,0.3920196077886494,0,0,0,0,0,1,0,1,0,0,0,0,0
677.667,466.333,280.333,0.0,0.0,0.0,116.333,0.0,30,717.0,0.0,0.0,2.097,125,119.37,0.3009332788794603,0,1,0,0,0,0,0,1,0,0,0,0,0
676.0,456.143,0.0,0.0,240.286,0.0,110.143,0.0,25,737.714,0.0,0.0,1.946,125,152.909,0.4363480191422514,0,0,0,0,0,1,0,1,0,0,0,0,0
658.25,467.25,0.0,0.0,240.5,0.0,108.75,0.0,25,768.0,0.0,0.0,1.948,125,137.043,0.3923922691481747,0,0,0,0,0,1,0,1,0,0,0,0,0
668.429,461.286,0.0,0.0,300.143,0.0,60.286,0.0,25,720.714,0.0,0.0,1.426,125,155.007,0.4300625088436281,0,0,0,0,0,1,0,1,0,0,0,0,0
672.286,463.0,0.0,0.0,299.143,0.0,60.143,0.0,25,756.857,0.0,0.0,1.927,125,126.317,0.351577851627951,0,0,0,0,0,1,0,1,0,0,0,0,0
669.571,453.571,0.0,0.0,273.857,0.0,125.429,0.0,30,723.143,0.0,0.0,2.393,125,123.961,0.3104566651472879,0,0,0,0,0,1,0,1,0,0,0,0,0
674.571,458.143,0.0,0.0,240.143,0.0,108.286,0.0,25,777.571,0.0,0.0,1.946,125,119.069,0.3417310269811066,0,0,0,0,0,1,0,1,0,0,0,0,0
667.857,462.857,0.0,0.0,239.714,0.0,110.286,0.0,25,762.143,0.0,0.0,1.923,125,130.416,0.3726171428571429,0,0,0,0,0,1,0,1,0,0,0,0,0
661.4,468.2,0.0,0.0,299.4,0.0,61.2,0.0,25,747.4,0.0,0.0,1.894,125,142.988,0.3965280088740988,0,0,0,0,0,1,0,1,0,0,0,0,0
674.0,493.143,280.571,0.0,0.0,0.0,119.143,0.0,30,680.286,0.0,0.0,2.186,125,138.334,0.3460824489509999,0,1,0,0,0,0,0,1,0,0,0,0,0
602.154,601.231,280.154,0.0,0.0,0.0,89.538,0.0,25,764.923,0.0,0.0,1.614,125,149.798,0.4051967583826537,0,1,0,0,0,0,0,1,0,0,0,0,0
662.333,456.0,279.333,0.0,0.0,0.0,120.667,0.0,30,727.0,0.0,0.0,2.14,125,121.04,0.3026,0,1,0,0,0,0,0,1,0,0,0,0,0
655.571,487.857,0.0,0.0,220.0,0.0,99.286,0.0,20,781.286,0.0,0.0,1.647,125,127.189,0.3983544533740909,0,0,0,0,0,1,0,1,0,0,0,0,0
669.0,461.857,0.0,0.0,299.714,0.0,60.0,0.0,25,751.286,0.0,0.0,1.904,125,135.079,0.3755177724525596,0,0,0,0,0,1,0,1,0,0,0,0,0
606.714,599.0,0.0,0.0,300.429,0.0,59.857,0.0,25,781.857,0.0,0.0,1.54,125,124.96,0.3468355695197705,0,0,0,0,0,1,0,1,0,0,0,0,0
665.0,459.333,279.667,0.0,0.0,0.0,120.667,0.0,30,725.333,0.0,0.0,2.1,125,129.703,0.3239869708793158,0,1,0,0,0,0,0,1,0,0,0,0,0
663.333,472.167,279.833,0.0,0.0,0.0,122.833,0.0,30,689.5,0.0,0.0,2.113,125,148.623,0.3690974653931546,0,1,0,0,0,0,0,1,0,0,0,0,0
674.6,465.4,0.0,0.0,299.8,0.0,60.0,0.0,25,743.8,0.0,0.0,1.974,125,138.718,0.3855419677598665,0,0,0,0,0,1,0,1,0,0,0,0,0
669.0,461.833,0.0,0.0,300.667,0.0,59.5,0.0,25,743.167,0.0,0.0,1.91,125,132.157,0.366932561839369,0,0,0,0,0,1,0,1,0,0,0,0,0
667.667,458.0,279.333,0.0,0.0,0.0,125.667,0.0,30,706.333,0.0,0.0,2.113,125,143.397,0.3540666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0
598.333,602.0,280.0,0.0,0.0,0.0,90.0,0.0,25,772.833,0.0,0.0,1.567,125,143.095,0.3867432432432432,0,1,0,0,0,0,0,1,0,0,0,0,0
673.286,459.571,0.0,0.0,299.857,0.0,60.0,0.0,25,762.429,0.0,0.0,1.899,125,118.966,0.3305924297707145,0,0,0,0,0,1,0,1,0,0,0,0,0
675.714,452.714,0.0,0.0,239.429,0.0,109.429,0.0,25,760.857,0.0,0.0,1.916,125,130.313,0.3735416702497864,0,0,0,0,0,1,0,1,0,0,0,0,0
670.571,460.571,279.857,0.0,0.0,0.0,120.0,0.0,30,703.714,0.0,0.0,2.129,125,137.844,0.3447332421340629,0,1,0,0,0,0,0,1,0,0,0,0,0
672.889,473.333,280.0,0.0,0.0,0.0,120.667,0.0,30,733.778,0.0,0.0,2.102,125,135.844,0.3390446430577013,0,1,0,0,0,0,0,1,0,0,0,0,0
668.0,483.429,0.0,0.0,300.143,0.0,61.429,0.0,25,735.857,0.0,0.0,1.927,125,126.983,0.3511969953425597,0,0,0,0,0,1,0,0,0,0,0,0,0
663.0,461.667,279.0,0.0,0.0,0.0,120.667,0.0,30,709.0,0.0,0.0,2.083,125,143.217,0.3583408187315941,0,1,0,0,0,0,0,1,0,0,0,0,0
667.4,474.6,0.0,0.0,301.0,0.0,61.4,0.0,25,747.4,0.0,0.0,1.942,125,141.302,0.3899061810154525,0,0,0,0,0,1,0,1,0,0,0,0,0
684.571,454.714,0.0,0.0,219.857,0.0,99.857,0.0,20,804.857,0.0,0.0,1.599,125,118.146,0.3695365232676705,0,0,0,0,0,1,0,1,0,0,0,0,0
669.143,463.714,280.429,0.0,0.0,0.0,120.286,0.0,30,710.286,0.0,0.0,2.099,125,133.797,0.3338956615050597,0,1,0,0,0,0,0,1,0,0,0,0,0
670.0,463.0,279.333,0.0,0.0,0.0,120.667,0.0,30,734.0,0.0,0.0,2.11,125,120.74,0.30185,0,1,0,0,0,0,0,1,0,0,0,0,0
674.714,456.0,0.0,0.0,240.0,0.0,110.143,0.0,25,756.286,0.0,0.0,1.927,125,131.774,0.3763433797048634,0,0,0,0,0,1,0,1,0,0,0,0,0
635.2,484.6,0.0,0.0,273.8,0.0,125.2,0.0,30,798.0,0.0,0.0,2.424,125,136.39,0.341829573934837,0,0,0,0,0,1,0,1,0,0,0,0,0
671.143,461.857,280.0,0.0,0.0,0.0,120.0,0.0,30,698.0,0.0,0.0,2.114,125,148.373,0.3709325,0,1,0,0,0,0,0,1,0,0,0,0,0
685.571,450.571,0.0,0.0,219.429,0.0,100.429,0.0,20,801.286,0.0,0.0,1.651,125,119.527,0.3736876989163941,0,0,0,0,0,1,0,1,0,0,0,0,0
675.429,455.286,0.0,0.0,240.286,0.0,109.286,0.0,25,755.429,0.0,0.0,1.943,125,132.644,0.379446866453835,0,0,0,0,0,1,0,1,0,0,0,0,0
665.4,472.4,0.0,0.0,299.8,0.0,59.8,0.0,25,731.6,0.0,0.0,1.938,125,150.268,0.4178754171301446,0,0,0,0,0,1,0,1,0,0,0,0,0
670.0,460.0,280.0,0.0,0.0,0.0,120.0,0.0,30,685.0,0.0,0.0,2.1,125,168.0,0.42,0,1,0,0,0,0,0,1,0,0,0,0,0
672.0,468.0,0.0,0.0,299.667,0.0,59.667,0.0,25,761.667,0.0,0.0,1.893,125,120.98,0.3366784106151937,0,0,0,0,0,1,0,1,0,0,0,0,0
671.429,450.857,0.0,0.0,273.571,0.0,126.0,0.0,30,734.143,0.0,0.0,2.431,125,109.563,0.2742015811958325,0,0,0,0,0,1,0,1,0,0,0,0,0
629.143,493.714,0.0,0.0,240.0,0.0,109.429,0.0,25,757.429,0.0,0.0,1.89,125,149.191,0.4269565491129815,0,0,0,0,0,1,0,1,0,0,0,0,0
633.143,481.571,0.0,0.0,273.857,0.0,126.286,0.0,30,702.286,0.0,0.0,1.297,125,149.474,0.3735514553547106,0,0,0,0,0,1,0,1,0,0,0,0,0
668.8,458.8,281.0,0.0,0.0,0.0,120.6,0.0,30,713.4,0.0,0.0,2.084,125,141.84,0.3531872509960159,0,1,0,0,0,0,0,1,0,0,0,0,0
589.5,591.333,0.0,285.333,0.0,0.0,105.667,0.0,30,757.667,0.0,0.0,1.955,100,106.118,0.2714015345268542,0,1,0,0,0,0,0,1,0,1,0,0,0
545.538,666.923,0.0,379.846,0.0,0.0,120.769,0.0,40,683.385,0.0,0.0,2.163,120,138.548,0.2767555906235331,0,1,0,0,0,0,0,1,0,0,0,0,0
582.923,586.308,0.0,284.615,0.0,0.0,105.077,0.0,30,746.462,0.0,0.0,1.94,120,130.538,0.3349773667409134,0,1,0,0,0,0,0,1,0,1,0,0,0
543.692,664.0,0.0,379.846,0.0,0.0,120.308,0.0,40,660.308,0.0,0.0,2.134,150,165.617,0.3311320113405071,0,1,0,0,0,0,0,1,0,0,0,0,0
465.538,722.0,0.0,0.0,255.385,0.0,134.615,0.0,25,674.769,0.0,0.0,1.968,120,163.122,0.4182615384615385,0,0,0,0,0,1,0,1,0,0,0,0,0
598.154,598.0,0.0,0.0,175.538,0.0,0.0,175.077,25,770.0,0.0,0.0,1.283,120,142.805,0.4072986038817507,0,0,0,0,1,0,0,1,0,0,0,0,0
469.846,715.231,0.0,0.0,220.0,0.0,139.538,0.0,20,709.538,0.0,0.0,1.485,120,155.722,0.4331169445232493,0,0,0,0,0,1,0,1,0,0,0,0,0
532.923,532.923,0.0,274.769,0.0,0.0,166.154,110.0,45,620.308,0.0,0.0,2.797,120,167.909,0.3047776186508822,0,0,1,0,0,0,0,1,0,0,0,0,0
588.154,591.692,0.0,285.231,0.0,0.0,104.769,0.0,30,746.308,0.0,0.0,2.602,120,118.674,0.3042923076923077,0,1,0,0,0,0,0,1,0,1,0,0,0
586.462,588.308,0.0,359.692,0.0,0.0,89.846,0.0,40,744.0,0.0,0.0,2.398,110,101.118,0.2249376026053415,0,1,0,0,0,0,0,1,0,1,0,0,0
625.333,625.333,0.0,0.0,424.0,0.0,0.0,0.0,40,706.333,0.0,0.0,2.18,120,157.955,0.3725353773584906,0,0,0,1,0,0,0,1,0,0,0,0,0
585.273,582.0,0.0,360.182,0.0,0.0,89.818,0.0,40,719.455,0.0,0.0,1.833,120,140.258,0.3116844444444445,0,1,0,0,0,0,0,1,0,1,0,0,0
584.0,587.385,0.0,285.385,0.0,0.0,105.385,0.0,30,753.846,0.0,0.0,2.343,100,118.454,0.3031297182485861,0,1,0,0,0,0,0,1,0,1,0,0,0
772.462,414.769,0.0,0.0,255.231,0.0,134.615,0.0,25,672.923,0.0,0.0,1.954,120,165.289,0.4239853685814398,0,0,0,0,0,1,0,1,0,0,0,0,0
577.4,582.2,0.0,359.8,0.0,0.0,89.8,0.0,40,720.0,0.0,0.0,1.862,120,140.944,0.3134875444839857,0,1,0,0,0,0,0,1,0,1,0,0,0
564.462,566.769,0.0,264.769,0.0,0.0,160.462,104.308,40,620.462,0.0,0.0,2.2,110,152.7,0.2883640298448273,0,0,1,0,0,0,0,1,0,0,0,0,0
564.923,566.615,0.0,264.615,0.0,0.0,159.692,104.154,40,616.769,0.0,0.0,2.217,110,156.006,0.2952081610563504,0,0,1,0,0,0,0,1,0,0,0,0,0
466.5,721.5,0.0,0.0,256.0,0.0,135.167,0.0,25,654.667,0.0,0.0,2.033,120,173.248,0.4429003469106545,0,0,0,0,0,1,0,1,0,0,0,0,0
542.923,664.923,0.0,379.692,0.0,0.0,119.846,0.0,40,663.077,0.0,0.0,2.145,120,162.998,0.3262974988889734,0,1,0,0,0,0,0,1,0,0,0,0,0
578.154,582.462,0.0,359.846,0.0,0.0,89.846,0.0,40,719.692,0.0,0.0,1.832,120,140.352,0.312106953203526,0,1,0,0,0,0,0,1,0,1,0,0,0
583.231,586.923,0.0,285.077,0.0,0.0,105.077,0.0,30,744.769,0.0,0.0,1.951,110,129.971,0.3331274317320853,0,1,0,0,0,0,0,1,0,1,0,0,0
581.846,586.462,0.0,285.077,0.0,0.0,105.385,0.0,30,740.0,0.0,0.0,1.954,110,137.938,0.3532686919597809,0,1,0,0,0,0,0,1,0,1,0,0,0
626.5,626.5,0.0,0.0,156.0,0.0,145.5,0.0,15,738.75,0.0,0.0,1.023,110,142.11,0.4713432835820896,0,0,0,0,0,1,0,1,0,0,0,0,0
771.0,414.5,0.0,0.0,255.0,0.0,134.0,0.0,25,709.5,0.0,0.0,1.935,100,120.0,0.3084832904884319,0,0,0,0,0,1,0,1,0,0,0,0,0
595.846,594.923,0.0,0.0,255.077,0.0,134.462,0.0,25,698.462,0.0,0.0,1.96,100,136.803,0.3511920500899782,0,0,0,0,0,1,0,1,0,0,0,0,0
577.846,581.231,0.0,359.538,0.0,0.0,90.154,0.0,40,728.615,0.0,0.0,1.802,120,131.031,0.2913794330341656,0,1,0,0,0,0,0,1,0,1,0,0,0
600.857,600.571,0.0,0.0,340.0,0.0,0.0,0.0,25,803.143,0.0,0.0,1.58,120,121.334,0.356864705882353,0,0,0,1,0,0,0,1,0,0,0,0,0
594.0,594.0,0.0,0.0,220.0,0.0,140.769,0.0,20,710.615,0.0,0.0,1.457,120,155.598,0.4312953718307283,0,0,0,0,0,1,0,1,0,0,0,0,0
579.385,582.154,0.0,360.154,0.0,0.0,90.0,0.0,40,738.308,0.0,0.0,2.24,100,120.928,0.2686369553530569,0,1,0,0,0,0,0,1,0,1,0,0,0
577.846,637.692,0.0,0.0,145.077,0.0,110.308,89.846,20,735.538,0.0,0.0,1.548,120,152.831,0.4426919946354759,0,0,0,0,0,0,1,1,0,0,0,0,0
698.615,532.0,0.0,0.0,176.308,0.0,110.154,78.0,25,718.923,0.0,0.0,1.822,120,145.197,0.3983872118355274,0,0,0,0,0,0,1,1,0,0,0,0,0
616.0,616.0,0.0,179.429,0.0,0.0,108.0,71.714,30,714.571,0.0,0.0,1.803,120,150.434,0.4188693640137773,0,0,1,0,0,0,0,1,0,0,0,0,0
625.692,625.385,0.0,0.0,422.308,0.0,0.0,0.0,40,706.154,0.0,0.0,2.114,120,153.145,0.3626381692982373,0,0,0,1,0,0,0,1,0,0,0,0,0
624.769,625.077,0.0,0.0,424.308,0.0,0.0,0.0,40,706.154,0.0,0.0,2.123,120,151.586,0.3572546357834404,0,0,0,1,0,0,0,1,0,0,0,0,0
482.0,726.0,0.0,350.25,0.0,0.0,53.75,0.0,30,770.5,0.0,0.0,2.023,120,131.17,0.3246782178217821,0,1,0,0,0,0,0,1,0,0,0,0,0
480.6,724.4,0.0,348.6,0.0,0.0,53.0,0.0,30,773.6,0.0,0.0,2.394,120,132.428,0.3297509960159362,0,1,0,0,0,0,0,1,0,0,0,0,0
624.923,624.615,0.0,0.0,423.692,0.0,0.0,0.0,40,740.154,0.0,0.0,2.146,110,119.062,0.2810107342125884,0,0,0,1,0,0,0,1,0,0,0,0,0
624.615,625.077,0.0,0.0,423.846,0.0,0.0,0.0,40,728.615,0.0,0.0,2.125,110,130.014,0.3067482057162271,0,0,0,1,0,0,0,1,0,0,0,0,0
547.231,667.231,0.0,380.462,0.0,0.0,120.0,0.0,40,691.077,0.0,0.0,2.162,110,126.849,0.2534637994493089,0,1,0,0,0,0,0,1,0,0,0,0,0
614.923,614.923,0.0,180.154,0.0,0.0,108.154,73.231,30,718.923,0.0,0.0,1.762,120,143.695,0.3974536633668844,0,0,1,0,0,0,0,1,0,0,0,0,0
698.769,532.308,0.0,0.0,176.0,0.0,110.615,78.154,25,714.308,0.0,0.0,1.822,120,148.723,0.4077183093958094,0,0,0,0,0,0,1,1,0,0,0,0,0
480.6,723.8,0.0,349.8,0.0,0.0,50.0,0.0,30,772.0,0.0,0.0,2.404,120,137.57,0.3440970485242621,0,1,0,0,0,0,0,1,0,0,0,0,0
582.667,586.5,0.0,285.167,0.0,0.0,105.667,0.0,30,765.833,0.0,0.0,2.15,120,109.568,0.2803440847009216,0,1,0,0,0,0,0,1,0,1,0,0,0
470.308,716.0,0.0,0.0,220.0,0.0,140.769,0.0,20,695.692,0.0,0.0,1.451,120,170.118,0.471542732330106,0,0,0,0,0,1,0,1,0,0,0,0,0
800.667,429.667,0.0,180.5,0.0,0.0,107.667,72.167,30,711.0,0.0,0.0,1.827,120,153.628,0.4263488874211148,0,0,1,0,0,0,0,1,0,0,0,0,0
590.769,590.462,0.0,209.846,0.0,0.0,126.154,84.154,35,704.769,0.0,0.0,2.535,120,137.557,0.327396621238879,0,0,1,0,0,0,0,1,0,0,0,0,0
622.857,619.429,0.0,0.0,176.0,0.0,110.714,78.429,25,756.714,0.0,0.0,1.803,120,99.314,0.2719865915545416,0,0,0,0,0,0,1,1,0,0,0,0,0
581.5,586.333,0.0,285.167,0.0,0.0,104.833,0.0,30,724.667,0.0,0.0,1.955,120,152.31,0.3905384615384616,0,1,0,0,0,0,0,1,0,1,0,0,0
625.0,624.333,0.0,0.0,424.833,0.0,0.0,0.0,40,711.833,0.0,0.0,2.162,120,145.922,0.3434808501222833,0,0,0,1,0,0,0,1,0,0,0,0,0
591.231,590.769,0.0,250.0,0.0,0.0,126.769,84.0,35,711.538,0.0,0.0,2.515,120,129.871,0.2818570693774972,0,0,1,0,0,0,0,1,0,0,0,0,0
479.6,724.2,0.0,350.0,0.0,0.0,49.8,0.0,30,758.0,0.0,0.0,2.404,120,146.95,0.3675587793896948,0,1,0,0,0,0,0,1,0,0,0,0,0
590.615,590.462,0.0,249.846,0.0,0.0,125.846,84.154,35,701.538,0.0,0.0,2.517,120,141.649,0.3080357337021525,0,0,1,0,0,0,0,1,0,0,0,0,0
470.308,716.308,0.0,0.0,219.846,0.0,141.231,0.0,20,706.923,0.0,0.0,1.465,120,159.374,0.4413850785289564,0,0,0,0,0,1,0,1,0,0,0,0,0
469.231,716.923,0.0,0.0,220.462,0.0,140.769,0.0,20,711.692,0.0,0.0,1.48,120,153.552,0.425079796584457,0,0,0,0,0,1,0,1,0,0,0,0,0
581.167,585.667,0.0,284.667,0.0,0.0,104.667,0.0,30,725.167,0.0,0.0,1.95,120,152.202,0.3909291251213611,0,1,0,0,0,0,0,1,0,1,0,0,0
569.0,670.0,0.0,347.0,0.0,0.0,0.0,115.333,45,642.667,0.0,0.0,3.25,120,160.397,0.3469295940371983,1,0,0,0,0,0,0,1,0,0,0,0,0
580.667,583.0,0.0,359.833,0.0,0.0,90.0,0.0,40,748.333,0.0,0.0,2.007,120,108.975,0.2422565707718197,0,1,0,0,0,0,0,1,0,1,0,0,0
771.385,414.769,0.0,0.0,255.231,0.0,135.077,0.0,25,702.308,0.0,0.0,1.623,120,136.095,0.3486861657972678,0,0,0,0,0,1,0,1,0,0,0,0,0
543.385,664.615,0.0,380.154,0.0,0.0,120.154,0.0,40,679.538,0.0,0.0,2.151,120,145.606,0.2910327238421133,0,1,0,0,0,0,0,1,0,0,0,0,0
584.833,586.833,0.0,284.833,0.0,0.0,105.333,0.0,30,761.0,0.0,0.0,1.943,120,112.642,0.2887027572879236,0,1,0,0,0,0,0,1,0,1,0,0,0
479.6,724.0,0.0,350.2,0.0,0.0,50.0,0.0,30,755.2,0.0,0.0,2.41,150,150.378,0.3757571214392804,0,1,0,0,0,0,0,1,0,0,0,0,0
625.385,624.615,0.0,0.0,424.308,0.0,0.0,0.0,40,729.692,0.0,0.0,2.123,120,128.351,0.3024948857905106,0,0,0,1,0,0,0,1,0,0,0,0,0
625.385,624.308,0.0,0.0,424.154,0.0,0.0,0.0,40,734.308,0.0,0.0,2.114,120,123.1,0.2902247768499177,0,0,0,1,0,0,0,1,0,0,0,0,0
813.692,437.077,0.0,165.231,0.0,0.0,99.538,66.0,25,731.846,0.0,0.0,1.654,120,138.202,0.4178202915025289,0,0,1,0,0,0,0,1,0,0,0,0,0
592.308,590.769,0.0,249.231,0.0,0.0,126.0,83.692,35,718.308,0.0,0.0,2.523,120,125.042,0.2724683661529276,0,0,1,0,0,0,0,1,0,0,0,0,0
581.833,585.667,0.0,285.167,0.0,0.0,105.0,0.0,30,724.333,0.0,0.0,2.157,120,152.223,0.3901483211035275,0,1,0,0,0,0,0,1,0,1,0,0,0
615.778,620.444,0.0,172.0,0.0,0.0,104.222,69.333,25,734.889,0.0,0.0,2.06,150,131.649,0.3809784260103313,0,0,1,0,0,0,0,1,0,1,0,0,0
800.308,429.538,0.0,181.077,0.0,0.0,108.154,72.923,30,707.385,0.0,0.0,2.222,120,154.891,0.4276937435455634,0,0,1,0,0,0,0,1,0,0,0,0,0
501.846,751.231,0.0,165.231,0.0,0.0,100.154,66.0,25,756.308,0.0,0.0,1.654,120,120.4,0.3633236265974622,0,0,1,0,0,0,0,1,0,0,0,0,0
622.889,618.444,0.0,172.444,0.0,0.0,105.333,69.333,25,744.222,0.0,0.0,2.084,150,112.582,0.3243409870070006,0,0,1,0,0,0,0,1,0,1,0,0,0
775.231,415.846,0.0,0.0,255.231,0.0,134.923,0.0,25,684.769,0.0,0.0,1.963,150,149.051,0.3820311979372248,0,0,0,0,0,1,0,1,0,0,0,0,0
583.231,586.154,0.0,285.692,0.0,0.0,106.0,0.0,30,724.769,0.0,0.0,1.966,150,152.235,0.3886599675255047,0,1,0,0,0,0,0,1,0,1,0,0,0
532.889,532.444,0.0,276.0,0.0,0.0,164.889,110.222,45,620.444,0.0,0.0,2.513,110,154.173,0.2797494515623895,0,0,1,0,0,0,0,1,0,0,0,0,0
527.385,699.538,0.0,220.769,0.0,0.0,139.846,68.923,30,709.385,0.0,0.0,1.711,120,170.686,0.3973711289804395,0,0,1,0,0,0,0,1,0,1,0,0,0
582.308,586.0,0.0,285.077,0.0,0.0,104.923,0.0,30,724.154,0.0,0.0,1.952,120,152.114,0.3900358974358974,0,1,0,0,0,0,0,1,0,1,0,0,0
581.846,585.846,0.0,285.077,0.0,0.0,105.385,0.0,30,724.769,0.0,0.0,2.334,120,152.338,0.390148080991236,0,1,0,0,0,0,0,1,0,1,0,0,0
